RELEASE_NAME	ARCHITECTURE_NAME	EXTERNAL_TAG
CMSSW_4_1_X_2011-03-16-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_4_3_X_2011-03-16-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-16-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-16-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-03-17-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_4_1_X_2011-03-18-0200	slc5_ia32_gcc434	V00-16-05-01
CMSSW_3_9_X_2011-03-24-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_4_1_X_2011-03-28-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-29-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-29-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-29-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-03-29-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-29-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-29-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-03-30-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-30-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-30-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-03-30-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_4_1_3_onlpatch1	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-01-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-04-01-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-01-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-04-01-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_4_3_X_2011-04-02-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-04-02-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-02-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-04-02-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-04-02-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-02-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_0	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-27-1600	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-15-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-15-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-15-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_1_X_2011-03-21-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-21-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-21-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-21-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-03-27-1600	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-27-1600	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-04-06-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-04-06-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-06-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_1_X_2011-04-06-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_1_X_2011-04-07-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-08-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-04-08-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-08-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-04-08-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-04-08-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-08-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-04-08-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_4_3_X_2011-04-09-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-04-09-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-09-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-04-09-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-04-09-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-09-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-04-09-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-04-09-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-09-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-04-10-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-04-10-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-10-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-04-11-1600	osx106_amd64_gcc421	V00-16-05-01
CMSSW_3_9_X_2011-03-11-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_4_2_X_2011-04-02-1600	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-25-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-25-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-25-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_1_X_2011-03-26-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-02-1600	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-02-1600	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-04-03-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_4_3_X_2011-04-05-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-04-05-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-05-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-04-06-1600	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-04-06-1600	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-06-1600	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-04-10-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_4_3_X_2011-04-11-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-04-11-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-11-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-04-11-1600	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-11-1600	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-04-13-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-04-13-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-13-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-04-13-1700	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-04-13-1700	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-13-1700	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_1_X_2011-04-14-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-15-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-04-15-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-15-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-04-16-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-16-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-04-16-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-12-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-12-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-12-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-03-21-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_4_3_X_2011-03-22-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-22-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-22-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-03-25-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-25-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-25-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-04-03-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-04-03-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-03-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-04-09-1600	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-04-09-1600	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-09-1600	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-04-10-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-04-10-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-10-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-04-11-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_4_2_X_2011-04-12-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-04-12-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-12-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-04-12-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_4_2_X_2011-04-13-0400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-04-13-0400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-13-0400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-04-16-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-16-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-04-14-1600	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-04-14-1600	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-14-1600	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_1_X_2011-04-15-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-16-1600	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-04-16-1600	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-16-1600	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-03-16-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_4_3_X_2011-03-17-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-17-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-17-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-03-23-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-19-0300	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-19-0300	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-19-0300	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-03-21-1600	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-21-1600	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-21-1600	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-03-23-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-23-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-03-23-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_4_2_X_2011-03-23-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-23-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-23-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_0_pre8	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_0_pre8	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-03-25-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-25-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-25-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-03-26-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-26-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-26-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-03-26-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_4_1_X_2011-03-29-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_1_4	slc5_amd64_gcc434	V00-16-05-01
CMSSW_3_9_X_2011-04-04-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_4_1_X_2011-04-09-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_3_9_X_2011-04-15-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_3_9_X_2011-04-06-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_4_3_X_2011-04-07-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-04-07-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-07-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-04-17-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_3_9_X_2011-03-16-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_4_2_X_2011-03-17-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-17-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-17-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_1_X_2011-03-17-0400	slc5_ia32_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-18-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-18-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-18-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-03-20-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-20-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-20-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_1_X_2011-03-24-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-24-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-24-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-24-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_1_3_patch2	slc5_amd64_gcc434	V00-16-05-01
CMSSW_3_9_X_2011-03-25-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_4_3_X_2011-03-27-0300	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-27-0300	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-27-0300	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-03-28-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-28-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-28-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-03-28-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-28-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-28-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-03-30-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-30-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-30-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-03-30-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_4_3_X_2011-03-31-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-31-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-31-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_1_X_2011-04-01-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_1_X_2011-04-02-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_1_X_2011-04-04-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-13-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-13-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-13-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-03-14-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-14-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-14-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-03-15-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-15-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-15-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-03-16-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-16-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-16-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-03-27-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-27-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_1_3	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-24-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-24-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-24-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-03-27-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-03-28-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-28-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-28-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-03-29-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-29-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-29-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-04-01-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-04-01-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-01-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-04-04-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-04-04-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-04-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-04-03-1600	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-04-03-1600	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-03-1600	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-03-13-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_4_1_X_2011-03-14-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_4_2_X_2011-03-14-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-14-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-14-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-03-16-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-16-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-16-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-03-18-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-18-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-18-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-03-18-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_3_9_X_2011-03-18-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_4_3_X_2011-03-23-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-23-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-23-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_1_3_xdaq11b6	slc5_amd64_gcc434	V00-16-05-01
CMSSW_3_9_X_2011-03-27-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_3_9_X_2011-03-28-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_3_9_X_2011-04-01-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_3_9_X_2011-04-05-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_3_9_X_2011-04-05-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_3_9_X_2011-04-06-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_3_9_X_2011-04-07-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_3_9_X_2011-04-08-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_4_3_X_2011-04-08-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-04-08-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-08-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_1_4_patch1	slc5_amd64_gcc434	V00-16-05-01
CMSSW_3_9_X_2011-04-09-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_3_9_X_2011-04-10-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_3_9_X_2011-04-11-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_4_2_X_2011-04-11-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-04-11-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-11-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-04-11-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-13-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-13-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-13-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-03-14-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_4_2_X_2011-03-15-1400	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-15-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-15-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-03-19-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-19-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-19-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-03-19-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_4_2_X_2011-03-20-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-20-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-20-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-03-23-1600	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-23-1600	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-23-1600	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-03-24-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_3_9_X_2011-03-29-1400	slc5_ia32_gcc434	V00-11-04
CMSSW_4_2_X_2011-03-31-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-31-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-31-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_3_9_X_2011-03-31-0200	slc5_ia32_gcc434	V00-11-04
CMSSW_4_2_X_2011-04-01-1600	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-04-01-1600	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-01-1600	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-04-02-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-04-02-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-02-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-04-04-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-04-04-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-04-04-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-04-11-1400	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-04-11-1400	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_3_X_2011-04-12-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-04-12-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-19-0200	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_3_X_2011-03-19-0200	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_3_X_2011-03-19-0200	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-03-19-1600	osx106_amd64_gcc421	V00-16-05-01
CMSSW_4_2_X_2011-03-19-1600	slc5_amd64_gcc434	V00-16-05-01
CMSSW_4_2_X_2011-03-19-1600	slc5_amd64_gcc451	V00-16-05-01
CMSSW_4_2_X_2011-03-22-0200	osx106_amd64_gcc421	V00-16-05-01
